id,label,code,chapter_no,chapter_range,chapter_name,subchapter_code,subchapter_name,ncd_cd_injuries,ill_defined
5ce65996-15c1-4c99-a0cf-35e349a396b7,Poisoning by antipruritics,T491,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",,No
92c28e82-2b55-4aea-919a-15db7dc71765,Poisoning by antithyroid drugs,T382,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",,No
8cb377da-21ef-459e-bdb8-1a50d37b5572,Poisoning by antitussives,T483,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",,No
87b5223d-647b-4246-abc9-2475728944e3,Poisoning by antiviral drugs,T375,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",,No
1225d7ec-d7a8-46df-944e-2bfe8387d646,Poisoning by chloramphenicol group,T362,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",,No
c7e68dfd-b828-4b3a-8702-8b2685e8d41f,Poisoning by coronary vasodilators,T463,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",,No
8f09e568-fd37-4a80-a8c1-41cea24182bc,Poisoning by digestants,T475,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",,No
91b94277-58ca-4c22-975c-4582e68a544c,Poisoning by emetics,T477,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",,No
639d1b21-166c-4e3d-af9b-1eac26352b3a,Poisoning by expectorants,T484,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",,No
2bad37c7-619f-497c-ad6e-4da6d68e4488,Poisoning by histamine h2 receptor,T470,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",,No
f00ae425-ef9f-477e-98f3-0f30916425b1,Poisoning by iron and its compound,T454,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",,No
4379e90e-c453-4f62-bad3-a8a694ab311c,Poisoning by lysergide,T408,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",,No
714d4883-1a9d-473c-8fe9-f712aad43b49,Poisoning by macrolides,T363,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",,No
aaa2286c-146a-44fc-88c7-cc7ca6d0d234,Poisoning by ophthalmological drug,T495,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",,No
15e33343-c698-4e39-962c-85404c4dc829,Poisoning by opium,T400,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",,No
e5bea621-5f6b-4041-86db-f2479dfc2286,Poisoning by oral contraceptives,T384,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",,No
115e775d-5e76-41fb-8b35-cb963d52c96d,Poisoning by oxytocic drugs,T480,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",,No
cded0998-d686-4420-8f22-a647ba44c6b6,Poisoning by pyrazolone derivative,T392,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",,No
68187950-92c4-4087-995a-dd9956dc622a,Poisoning by rifamycins,T366,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",,No
bf0cf0eb-3e77-45e2-b30d-2af25dd28f2f,Poisoning by stimulant laxatives,T472,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",,No
c7b89e64-416a-4046-9d14-72ce8b2aa762,Poisoning by sulfonamides,T370,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",,No
ca0e21f7-e361-4873-bc8c-a277de173b2f,Poisoning by tetracyclines,T364,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T36-T50,"Poisoning by drugs, medicaments and biological substances",,No
eb73f771-8f36-4759-9850-1b0953a7d344,Poisonous bite,U99,,,,,,,No
5bb9db5c-dc70-4394-bd22-93a359b6d0fc,Polands syndrome,Q798,XVII,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities",Q65-Q79,Congenital malformations and deformations of the musculoskeletal system,Noncommunicable diseases,No
7077b525-19e4-4728-a171-15a2bb2ecba3,Polhydramnios,P013,XVI,P00-P96,Certain conditions originating in the perinatal period,P00-P04,"Fetus and newborn affected by maternal factors and by complications of pregnancy, labour and delivery",,No
03ac9b45-9723-4541-911a-e632a267e514,Polio,B91,I,A00-B99,Certain infectious and parasitic diseases,B90-B94,Sequelae of infectious and parasitic diseases,Communicable diseases,No
9d98b290-ffe5-456b-be9b-a6dfba59fad8,Polio syndrome,B91,I,A00-B99,Certain infectious and parasitic diseases,B90-B94,Sequelae of infectious and parasitic diseases,Communicable diseases,No
755e144a-a5df-44d4-b1e5-93dd7c59fbbb,Poliomyelitis,B91,I,A00-B99,Certain infectious and parasitic diseases,B90-B94,Sequelae of infectious and parasitic diseases,Communicable diseases,No
db61ca94-8720-4ee2-afdb-f3130bd9e369,Poliomyelitis deformities,B91,I,A00-B99,Certain infectious and parasitic diseases,B90-B94,Sequelae of infectious and parasitic diseases,Communicable diseases,No
7aeb590a-3d27-4a0e-801b-045b270050fc,Poliomyelitis paralysis lower limb,B91,I,A00-B99,Certain infectious and parasitic diseases,B90-B94,Sequelae of infectious and parasitic diseases,Communicable diseases,No
df83d956-5ae7-443d-a6ed-4b13350a1d41,Poliomyelitis syndrome,B91,I,A00-B99,Certain infectious and parasitic diseases,B90-B94,Sequelae of infectious and parasitic diseases,Communicable diseases,No
ccfa78f2-f32b-46fe-bde8-1d328e3fb019,Polyadenitis,I889,IX,I00-I99,Diseases of the circulatory system,I80-I89,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",Noncommunicable diseases,No
bd112c7a-e985-4131-97cd-e3e9c6be17c9,Polyangiitis,M300,XIII,M00-M99,Diseases of the musculoskeletal system and connective tissue,M30-M36,Systemic connective tissue disorders,Noncommunicable diseases,No
48d68d17-8030-4db0-9279-cdd23361557c,Polyarteritis,M300,XIII,M00-M99,Diseases of the musculoskeletal system and connective tissue,M30-M36,Systemic connective tissue disorders,Noncommunicable diseases,No
30816dd5-bad5-4e59-b1c2-cf830a6a3221,Polyarteritis nodosa,M300,XIII,M00-M99,Diseases of the musculoskeletal system and connective tissue,M30-M36,Systemic connective tissue disorders,Noncommunicable diseases,No
0561e7d2-b1c8-48b6-9813-4af374058932,Polyarthralgia,M255,XIII,M00-M99,Diseases of the musculoskeletal system and connective tissue,M20-M25,Other joint disorders,Noncommunicable diseases,No
d278204f-9841-4adb-a2d3-f62aa5622289,Polyarthritis,M130,XIII,M00-M99,Diseases of the musculoskeletal system and connective tissue,M05-M14,Inflammatory polyarthropathies,Noncommunicable diseases,No
ffdb8eda-5bbf-4f9f-995b-8ec26d005336,Polyarthropathy,M130,XIII,M00-M99,Diseases of the musculoskeletal system and connective tissue,M05-M14,Inflammatory polyarthropathies,Noncommunicable diseases,No
082545c7-250b-44df-8965-dea1184e1457,Polyarticular arthrosis,M159,XIII,M00-M99,Diseases of the musculoskeletal system and connective tissue,M15-M19,Arthrosis,Noncommunicable diseases,No
eb73d15b-e3a1-4c76-bb40-f9e5f2b8ec24,Polychondritis,M948,XIII,M00-M99,Diseases of the musculoskeletal system and connective tissue,M80-M94,Osteopathies and chondropathies,Noncommunicable diseases,No
c8cbdaa5-bc91-43b5-8011-79c0cf110360,Polyclonal gammopathy,D890,III,D50-D89,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D80-D89,Certain disorders involving the immune mechanism,,No
8cbe1420-d893-480c-9dd3-68df197e245a,Polyclonal hypergammaglobulinaemia,D890,III,D50-D89,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D80-D89,Certain disorders involving the immune mechanism,,No
654fa3b6-1db6-4c8a-b0f9-f43795b195d4,Polyclonal hypergammaglobulinemia,D890,III,D50-D89,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D80-D89,Certain disorders involving the immune mechanism,,No
9103d40f-0068-420b-a373-2122997f5902,Polycystic disease,Q898,XVII,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities",Q80-Q89,Other congenital malformations,Noncommunicable diseases,No
4ad2ac4b-5627-406f-978a-81debfb68a11,Polycystic glomerulonephritis,Q613,XVII,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities",Q60-Q64,Congenital malformations of the urinary system,Noncommunicable diseases,No
306e2809-6007-49a9-9d7f-2d905ae59c5c,Polycystic hepatic disease,Q446,XVII,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities",Q38-Q45,Other congenital malformations of the digestive system,Noncommunicable diseases,No
671acc21-174e-4c8d-9e27-a569bccd4113,Polycystic kidney,Q613,XVII,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities",Q60-Q64,Congenital malformations of the urinary system,Noncommunicable diseases,No
bf469bb9-50ec-4688-8609-34d2e2ba846c,Polycystic kidney degenerative disease,Q613,XVII,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities",Q60-Q64,Congenital malformations of the urinary system,Noncommunicable diseases,No
640c35e8-c405-4fbe-9a93-3e0c5d067ed5,Polycystic kidney disease,Q613,XVII,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities",Q60-Q64,Congenital malformations of the urinary system,Noncommunicable diseases,No
970b3cdc-51cc-443b-a6cd-71c232527f3e,Polycystic kidney disorder,Q613,XVII,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities",Q60-Q64,Congenital malformations of the urinary system,Noncommunicable diseases,No
6b5185d5-510c-4909-a0dc-f20bd67a1a19,Polycystic liver,Q446,XVII,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities",Q38-Q45,Other congenital malformations of the digestive system,Noncommunicable diseases,No
cc39d16d-5e02-42fd-a07d-145d307bca8e,Polycystic liver disease,Q446,XVII,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities",Q38-Q45,Other congenital malformations of the digestive system,Noncommunicable diseases,No
3ab809e7-d9dc-4d89-b605-d5508a8ec137,Polycystic lung,J9849,X,J00-J99,Diseases of the respiratory system,J95-J99,Other diseases of the respiratory system,Noncommunicable diseases,No
c5360a98-6026-432e-a3cb-7c6b02ce2418,Polycystic lung disease,J9849,X,J00-J99,Diseases of the respiratory system,J95-J99,Other diseases of the respiratory system,Noncommunicable diseases,No
b3aa10bf-6b7e-4ca1-b3a7-38c7433fd94f,Polycystic nephritis,Q613,XVII,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities",Q60-Q64,Congenital malformations of the urinary system,Noncommunicable diseases,No
91853841-9ff1-4d9d-838b-5306259e7b25,Polycystic ovarian disease,E282,IV,E00-E90,"Endocrine, nutritional and metabolic diseases",E20-E35,Disorders of other endocrine glands,Noncommunicable diseases,No
84b273c1-3a46-454b-8668-a5e3a7039d9e,Polycystic ovary disease,E282,IV,E00-E90,"Endocrine, nutritional and metabolic diseases",E20-E35,Disorders of other endocrine glands,Noncommunicable diseases,No
9edd5a72-d943-4d24-a34d-32685cd76050,Polycystic pulmonary disease,J9849,X,J00-J99,Diseases of the respiratory system,J95-J99,Other diseases of the respiratory system,Noncommunicable diseases,No
05ae9f6b-e0e6-4be3-bb02-5537213a5f40,Polycystic renal degenerative disease,Q613,XVII,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities",Q60-Q64,Congenital malformations of the urinary system,Noncommunicable diseases,No
d4166f9f-80e9-4a6c-963d-6a5695995774,Polycystic renal disease,Q613,XVII,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities",Q60-Q64,Congenital malformations of the urinary system,Noncommunicable diseases,No
3ff1c73c-2cf2-480b-aafc-445a823a0331,Polycystic spleen,Q613,XVII,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities",Q60-Q64,Congenital malformations of the urinary system,Noncommunicable diseases,No
41ccc568-2e38-4af7-a93d-b05fc3c066db,Polycystic spleen disease,Q613,XVII,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities",Q60-Q64,Congenital malformations of the urinary system,Noncommunicable diseases,No
e495b1f2-a10e-4aff-abd3-f4b2c9119763,Polycystic splenic,Q613,XVII,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities",Q60-Q64,Congenital malformations of the urinary system,Noncommunicable diseases,No
de029e05-d063-4eb2-8c83-82ccbe63a1a9,Polycystic splenic disease,Q613,XVII,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities",Q60-Q64,Congenital malformations of the urinary system,Noncommunicable diseases,No
28858e28-401d-4a57-be0a-feb33cbe63e4,Polycythaemia,D751,III,D50-D89,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D70-D77,Other diseases of blood and blood-forming organs,,No
e2cd7472-a1d5-45a5-911d-4d1cc60b1470,Polycythaemia rubra vera,D45,II,C00-D48,Neoplasms,D37-D48,Neoplasms of uncertain or unknown behaviour,Noncommunicable diseases,No
1c906a3a-9506-41c1-b881-39ae5bc197ba,Polycythaemia vera,D45,II,C00-D48,Neoplasms,D37-D48,Neoplasms of uncertain or unknown behaviour,Noncommunicable diseases,No
f16b5679-7b2b-4899-a566-926f71fcf0df,Polycythemia,D751,III,D50-D89,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D70-D77,Other diseases of blood and blood-forming organs,,No
29800b0f-71ac-42fa-8662-15add9e9f667,Polycythemia vera,D45,II,C00-D48,Neoplasms,D37-D48,Neoplasms of uncertain or unknown behaviour,Noncommunicable diseases,No
7621cc88-cfb9-4a6e-9cdc-f417fbf8e062,Polydrug,U99,,,,,,,No
77d54e38-6fe9-4812-ae16-659e836dfe48,Polyglandular hyperfunction,E311,IV,E00-E90,"Endocrine, nutritional and metabolic diseases",E20-E35,Disorders of other endocrine glands,Noncommunicable diseases,No
a666d96a-83cf-4eb7-8cd9-3bd324843725,Polyhydramnios,P013,XVI,P00-P96,Certain conditions originating in the perinatal period,P00-P04,"Fetus and newborn affected by maternal factors and by complications of pregnancy, labour and delivery",,No
5be55b96-8207-4e7c-8f89-a6c6379a6a4d,Polylobar pneumonia,J180,X,J00-J99,Diseases of the respiratory system,J09-J18,Influenza and pneumonia,,No
ce1e9f47-b9a9-43ea-8e8c-c6327f4b01b5,Polymer fume fever,T598,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T51-T65,Toxic effects of substances chiefly nonmedicinal as to source,,No
3df2778b-7305-4494-818e-b8f8496a8365,Polymer fume fever,U99,,,,,,,No
4582918f-1853-475f-b89b-1703ce5b652c,Polymicrobial bacteraemia,A499,I,A00-B99,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,Communicable diseases,No
7049922e-0a11-4900-9eb6-6aec08e7ab33,Polymicrobial bacteraemic,A499,I,A00-B99,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,Communicable diseases,No
8e16c227-c0a4-4986-945a-6f2ff3895661,Polymicrobial infection,B99,I,A00-B99,Certain infectious and parasitic diseases,B99-B99,Other infectious diseases,Communicable diseases,No
f95786d0-8d41-4c58-b998-0ee983c68cce,Polymicrobial peritonitis,K650,XI,K00-K93,Diseases of the digestive system,K65-K67,Diseases of peritoneum,Noncommunicable diseases,No
08aecbe4-ddb8-4f77-9f21-cb90c61acc12,Polymicrobial peritonitis,K659,XI,K00-K93,Diseases of the digestive system,K65-K67,Diseases of peritoneum,Noncommunicable diseases,No
462cb9fa-6925-4b14-a247-ac98ae37a4b3,Polymicrobial pneumonia,J189,X,J00-J99,Diseases of the respiratory system,J09-J18,Influenza and pneumonia,,No
86522d54-13a4-4823-95c6-a258a0ceecf0,Polymicrobial pneumonitis,J189,X,J00-J99,Diseases of the respiratory system,J09-J18,Influenza and pneumonia,,No
919f7ceb-7a35-4e07-b38f-e105aeb3d780,Polymicrobial sepsis,A419,I,A00-B99,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,Communicable diseases,No
7bb5dba3-1168-4c60-bf1f-a4377b8ddbe3,Polymicrobial sepsis infection,A419,I,A00-B99,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,Communicable diseases,No
772507e9-2bbc-4fb6-867b-d8a7f8f4fe3e,Polymicrobial septicaemia,A419,I,A00-B99,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,Communicable diseases,No
f822f908-24ce-437c-946e-2a66d4539e77,Polymirabial decubitus infection,L899,XII,L00-L99,Diseases of the skin and subcutaneous tissue,L80-L99,Other disorders of the skin and subcutaneous tissue,Noncommunicable diseases,No
8abe29cc-49f6-40ef-a049-283b67c27721,Polymirabial sepsis,A418,I,A00-B99,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,Communicable diseases,No
0025ba4f-d2c1-46f2-9245-96947269af60,Polymirabial sepsis infection,A418,I,A00-B99,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,Communicable diseases,No
c70b0a9f-66b6-4611-b334-fdde9c3b79af,Polymorphous light eruption,L564,XII,L00-L99,Diseases of the skin and subcutaneous tissue,L55-L59,Radiation-related disorders of the skin and subcutaneous tissue,Noncommunicable diseases,No
789aa98a-c37a-4d06-a398-19dac980929d,Polymyalgia,M353,XIII,M00-M99,Diseases of the musculoskeletal system and connective tissue,M30-M36,Systemic connective tissue disorders,Noncommunicable diseases,No
a4ac49ed-e474-4774-b838-398e74dec446,Polymyalgia rheumatica,M353,XIII,M00-M99,Diseases of the musculoskeletal system and connective tissue,M30-M36,Systemic connective tissue disorders,Noncommunicable diseases,No
